"id","user_name","full_text","negative","positive","created_at"
"1636094292627259393","Jan Břížďala","Nejvíc mě na umělé inteligenci štve, že má neustálou potřebu vizualizovat Kraj Vysočina jako pár chatrčí v polích ","100","0","2023-03-15T19:57:31.000Z"
"1636039483303903233","PartnerBox.cz","Máme venku nový díl #partnerbox podcastu, tentokrát o tolik propíraném #AI, neboli umělé inteligenci. Rozebrali jsme jak technologii #chatGPT z pohledu vytváření obsahu, tak následný efekt u #SERP-u v rámci Googlu, Bingu či Seznamu:   #czaffil #affiliate","30","70","2023-03-15T16:19:43.000Z"
"1636011604168052736","Adam Nohejl","1/8 Překonává GPT-4 lidi ve školních testech? Je nový jazykový model o krok blíž obecné umělé inteligenci?  TL;DR „Jak v čem.“ a „Ne.“","100","0","2023-03-15T14:28:56.000Z"
"1635983434815250432","Lidovky.cz","Bezpilotní letoun Lancet je ruskou odpovědí na americký kamikaze dron Switchblade. Díky umělé inteligenci se umí částečně rozhodovat sám a vyhne se protivzdušné obraně.","20","80","2023-03-15T12:37:00.000Z"
"1635625086718754816","Česká Mysl","Hráči Go se přizpůsobují umělé inteligenci a hrají stále lépe   Tým šestnácti japonských vědců a jednoho úspěšného mladého českého chemika zveřejnil výsledky výzkumu, který může být prvním krokem k terapeutické metodě regenerace poškozené mozkové tkáně. ","20","80","2023-03-14T12:53:03.000Z"
"1635349247284617219","Mahtion","Čínský pokladní automat díky umělé inteligenci rozpozná jídlo na vašem tácu.  Čína vede svět v rozpoznávání obrazu s #AI . Čínští inženýři také publikují nejkvalitnější vědecké práce o AI.  #tech #MondayMorning","20","80","2023-03-13T18:36:58.000Z"
"1635348883390992385","noran šitó","Za umělku - proti umělé inteligenci ..","100","0","2023-03-13T18:35:31.000Z"
"1635324691656343553","Dinko Orao 🇨🇿 ✌️ 🇺🇦","@Petrda7 Zadal bych to umělé inteligenci na základě zbytku stavby. Možná bychom byli překvapeni ;-)","20","80","2023-03-13T16:59:24.000Z"
"1634976876895797248","Miroslav Buček 🌳","Hype kolem ChatGPT svědčí jen o tom, že umělé inteligenci většina lidí moc nerozumí a bojí se.  Tady je moje zamyšlení…  #ChatGPT #AI #ERP #Aiviro  ","75","25","2023-03-12T17:57:18.000Z"
"1634831696313868288","Radko Sáblík","@Profa13x Souhlasím, sice se stále zdokonaluje, ale pořád je to  jen program, který využívá dostupné zdroje a z toho formuluje odpovědi, texty atd. Proto si myslím, že mluvit o umělé inteligenci je nadsazené. Ale v rychlosti najít správnou informaci tomu programu nemůžeme konkurovat.","60","40","2023-03-12T08:20:24.000Z"
"1634809623470395395","Tech Hood","Díl s našim historicky prvním hostem je venku! Poslouchat můžete všude tam kde jste zvyklí. Řec je o uměle inteligenci, chat GPT, generování obrázku, státní správě a zdravotnictví.  @svejcarpavel @MilanKo17491699","0","0","2023-03-12T06:52:42.000Z"
"1634792669724508162","CzechCrunch","Už jste někdy přemýšleli, jak by vypadala hra, která by spojila dva klasické logické tituly? Díky umělé inteligenci přesně takovou můžete vyzkoušet. ","20","80","2023-03-12T05:45:20.000Z"
"1634219941153964033","Teplator","Rovnou jsme začali tím, že jsme umělé inteligenci vysvětlili, kdo jsme, co jsme a že jsme nebyli ""vyvinuti v Sovětském svazu"". A asi založíme novou rubriku 𝗙𝗮𝗸𝘁𝗮 &amp; 𝗺𝘆́𝘁𝘆.  Přejeme hezký víkend!  #teplator #chatgpt #openAI #ai #umelainteligence #nuclearreactor","20","80","2023-03-10T15:49:30.000Z"
"1634124607861956609","Petr Haraším","O umění a umělé inteligenci | 10. 3. 2023 | Boris Cvek | Britské listy","50","50","2023-03-10T09:30:41.000Z"
"1634092011862073346","Tamara Almeida","Dvacetistránkový pracovní sešit o umělé inteligenci pro děti na 1. stupni. Spolupráce Nakladatelství Labyrint a AI dětem, @evanecasovacz  Koupíte za 32 kč! - RAKETA mini 12 / Umělá inteligence - LABYRINT &amp; RAKETA ","20","80","2023-03-10T07:21:10.000Z"
"1634062426264961027","Aktuálně.cz","Kladli jsme umělé inteligenci otázky o autech a nestačili se divit. Je ChatGPT autař?","20","80","2023-03-10T05:23:36.000Z"
"1633928477102465026","Sarden CZ","O umělé inteligenci a počítačem generovaných textech a obrazech píše v Nedělníku Tereza Zelinová. Ideální nedělní čtení na čtvrteční večer nebo páteční dopoledne! Čtěte zde:","20","80","2023-03-09T20:31:20.000Z"
"1633906548148715533","letemsvetemapplem.eu","Google vám na YouTube umožní měnit si oblečení díky umělé inteligenci","20","80","2023-03-09T19:04:12.000Z"
"1633876803260645377","Michal Bláha","Skvělý rozhovor @petrkou a @LucieVyborna o ""umělé"" inteligenci. V rozhovoru se trochu báli o svou práci, ale zrovna profesionály jejich kategorie AI nikdy nenahradí. Bude z jejich práce čerpat. ","20","80","2023-03-09T17:06:00.000Z"
"1633849646765228034","Echo24.cz","Umělci, kteří bojují proti umělé inteligenci (AI) generující obsah s využitím jejich děl, se začali bránit podáním prvních žalob. Bitva to bude těžká  ","100","0","2023-03-09T15:18:05.000Z"
"1633848482875293697","Kamil Kopecký","Na @FakultaV se intenzivně věnujeme umělé inteligenci a výzvám, které s sebou ve vzdělávání nese.  Důkazem je třeba nové video z cyklu Abeceda médií. ","20","80","2023-03-09T15:13:28.000Z"
"1633453010599780355","Eva Plhová","@RadkoSablik Fandím umělé inteligenci. Ale pozor, neměli bychom zapomínat na základní dovednosti žáků, jako číst psát a počítat. Já jen, aby si to někteří nevyložili tak, že se žáci nesmí ničím zatěžovat a umělá inteligence bude s nimi hovořit.","20","80","2023-03-08T13:02:00.000Z"
"1633426730789613569","Inteligentnisvet.cz","Nepoužívejte hlasové zprávy! Podvodníci vás díky umělé inteligenci připraví o všechno    #podvodnici","100","0","2023-03-08T11:17:34.000Z"
"1633070354024235011","Pavel Pospěch","O umělé inteligenci, modernitě a odcizení - můj komentář v @enkocz  ","0","0","2023-03-07T11:41:28.000Z"
"1633058098557460480","Miroslav Ruzicka 🇨🇿🇪🇺","@market_a Tak tohle vůbec nepřekvapuje 🫣, není tam málo barev, příště to nechte na umělé inteligenci, beztak by byl výsledek lepší .","50","50","2023-03-07T10:52:46.000Z"
"1633031374335627265","Severák","ještě jeden článek o umělé inteligenci a budu si muset jít půjčit Mýtus počítače od Josepha Weibenzauma","0","0","2023-03-07T09:06:34.000Z"
"1632996108891742208","Jan Mrkvička","Tykáte #umeleinteligenci #AI ? Já ""jí"" začal tykat v mužském rodu. Po tomhle výkonu mi to přijde adekvátní. #vepřoun #evolucni #biologie #nevertrustAi ","50","50","2023-03-07T06:46:26.000Z"
"1632748096227627009","Mackopu 🇨🇿 🕊️","„Čína se stala světovou technologickou supervelmocí s převahou v obraně, vesmíru, robotice, energetice, životním prostředí, biotechnologiích, umělé inteligenci, nových materiálech a dalších klíčových technologických oborech.“ ","20","80","2023-03-06T14:20:55.000Z"
"1632717416030523395","Jirka Bond","@sarinkq Děsivé. Zadej to umělé inteligenci","100","0","2023-03-06T12:19:01.000Z"
"1632711609851301888","František Kotleta","O psaní a umělé inteligenci.","50","50","2023-03-06T11:55:56.000Z"
"1632442553881460738","P. Jan Špaček 🇺🇦🇪🇺🇨🇿 ✌️🦁💪","@mohyla_Ivancena @worldscouting @ScoutingEurope @skaut Já jsem se tzv. „umělé inteligence“ (LOL) neptal radši na nic. Věřím v Boha a ve vlastní inteligenci.","20","80","2023-03-05T18:06:48.000Z"
"1632308505070776320","Jakub Konarski","Vědci z USA představili nový typ umělé inteligence schopný řešit problémy mnohem rychleji než lidský mozek,jako první úlohu jí zadali posoudit situaci v ČR a navrhnout řešení,vědci poté zjistili že sestrojili umělou inteligenci,která se umí spontánně smát a následně i plakat...","20","80","2023-03-05T09:14:09.000Z"
"1632070927117631493","Magic Universe","Právě začalo testování naší aplikace MagicAI která je založená na umělé inteligenci..  Zapojit se můžete zde:","20","80","2023-03-04T17:30:06.000Z"
"1631995603285671938","Jan Manak","Zajímavý rozhovor @CasopisdTest s JUDr. Fialovou o umělé inteligenci a jejím právním rámci.","20","80","2023-03-04T12:30:47.000Z"
"1631790476884836352","Rudolf Dvořáček 🇪🇺🇨🇿🇬🇧 ☮︎","@DanielHule AI není o umělé inteligenci. To, co nazýváte umělou inteligencí je strojové učení. Na AI si ještě dlouho počkáme.","100","0","2023-03-03T22:55:41.000Z"
"1631758502656876547","R. H. Moussa 🇨🇿","Možnosti umělé inteligence jsou fascinující. Například na těchto dvou obrázcích je témeř  nemožné určit, která fotka byla vygenerována umělou inteligencí a která ne. ","10","90","2023-03-03T20:48:38.000Z"
"1631709603472736283","Česká Mysl","PO KŘEMÍKOVÉ UMĚLÉ INTELIGENCI PŘICHÁZÍ ČAS BIOLOGICKÉ, VYHLÁSILI VĚDCI   Biochemik Thomas Hartung: Snažíme se vypěstovat zárodek lidského mozku vybavený dlouhodobou pamětí ","20","80","2023-03-03T17:34:19.000Z"
"1631681153965998080","Týdeník Respekt","Miniaturní „mozky“ ve zkumavce, schopné prostřednictvím elektrod komunikovat s vnějším světem a plnit některé jednoduché úkoly, možná čeká rychlý rozvoj. Čeká nás po boomu křemíkové umělé inteligenci (AI) rozvoj té organické? ","30","70","2023-03-03T15:41:16.000Z"
"1631675792944922625","David Hollan 🏛","@jietienming To jsou takové ty slohovky, ze kterých máte pocit čirého zoufalství. Chyb je tam jen pár, útvar dodržen, duch absentuje. Těžko co vytknout. Četl jsem jich spoustu. O inteligenci tu myslím nelze hovořit, ať přirozené, či umělé.","100","0","2023-03-03T15:19:58.000Z"
"1631664598330777606","Roklen24.cz","Blíží se akciová bublina díky umělé inteligenci?  @roklen24 @trading_purple","100","0","2023-03-03T14:35:29.000Z"
"1631627458955956228","FXstreet.cz","Blíží se akciová bublina díky umělé inteligenci? | Investiční Memento #27 |","0","0","2023-03-03T12:07:55.000Z"
"1631564831533813761","Effectix","Nárůst meziročního obratu o 30%, neustálé posilování týmu v Česku i na Slovensku a vidina budoucnosti v automatizaci a umělé inteligenci.    ","20","80","2023-03-03T07:59:03.000Z"
"1631561959379197952","František Kotleta","Naše povídání o umělé inteligenci na Talk TV zaujalo, tak pouštíme víc ukázek i na Youtube. #teamhuman ","20","80","2023-03-03T07:47:38.000Z"
"1631336393665388573","wingbot.ai","Pokroky v umělé inteligenci hýbou světem dneška a my nezůstáváme pozadu. Na chatbotu Wilburovi jsme si vyzkoušeli napojení na ChatGPT. Jak se nám to povedlo? Popovídejte si s Wilburem na našem webu.","20","80","2023-03-02T16:51:19.000Z"
"1631333314354192385","Jiří Hlaváč","Naprosto boží článek o umělé inteligenci (AI) od @petrkou pro @enkocz.  Včera v noci mi při poslechu audioverze spadla brada. A vám může také!   Třeba si i kvůli tomuto článku #denikN predplatíte, i když vám ho teď odemykám zdarma.  #AI #OpenAI #BingAI  ","20","80","2023-03-02T16:39:05.000Z"
"1631276356360105985","Zdeněk Fekar","Je to vážné! Už i Učitelské noviny píšou o umělé inteligenci  Moji kolegové mají týdeník na stole, kdyby si to chtěl přečíst někdo další, rád poskytnu  ","20","80","2023-03-02T12:52:45.000Z"
"1631188390900121601","PISALEK Ai #Ai #Umela #Inteligence"," Generátor obrázků AI umělou inteligencí online Nejlepší AI nástroje pro generování obrázků a grafiky ZDARMA. Když mluvíme o umělé inteligenci, AI nástroje pro generování obrazů a grafik jsou jednou z nejdůležitějších věcí. @PISALEK_AI","20","80","2023-03-02T07:03:13.000Z"
"1631011070339866624","Jeliman 🇺🇦","Texty pana @petrkou jsou skvělé a už jen kvůli nim byste si měli předplatit @enkocz (ne, nemám provizi za to, že ty noviny doporučuji). O umělé inteligenci teď píšou všichni, ale tento článek  pana Koubského se mi opravdu líbil.","20","80","2023-03-01T19:18:36.000Z"
"1630983431138967557","Jiří Chodil 🇪🇺","@PavelNewman Ano, jde o postarší model umělé inteligence. Až na to, že je to oproti všem předpokladům přirozené. A nejedná se o inteligenci. S označením postarší musím s přimhouřením oka (je starší než já, tak proč ne?) souhlasit.","50","50","2023-03-01T17:28:46.000Z"
"1630982794640752649","Dolní Vítkovice","Představte si, že by vás namaloval Van Gogh nebo třeba Picasso…nebo třeba Zdeněk Sýkora, kterého vystavujeme v @GalerieGong! Díky umělé inteligenci a našemu novému exponátu ve Světě vědy a objevů můžete zjistit, jak by takové dílo asi vypadalo. ","20","80","2023-03-01T17:26:15.000Z"
"1630950439536427008","CzechCrunch","Naučit se fungovat v krizi či zkrotit umělou inteligenci, to budou pro byznys hlavní výzvy. „Pro firmy s nástupem umělé inteligence vyvstávají otázky, jak vyniknout v moři obsahu a jak ji využít ke zvýšení rychlosti inovací,” říkají experti z Accenture. ","20","80","2023-03-01T15:17:41.000Z"
"1630878993506349058","Ilona Rozehnalová","""Nevyhnutelně vzniká otázka, jaká rizika taková technologie přináší a jestli je vůbec rozumné ji zavádět. Vysvětlujeme detailně, jak jazykové modely, k nimž tato AI patří, fungují.""  Podrobný a inspirativní článek Deníku N o umělé inteligenci:  ","50","50","2023-03-01T10:33:46.000Z"
"1630874080151838721","Viktor Vojtko","Už jste slyšeli o umělé inteligenci GPT3 a dalších? Jestli si chcete počíst o tom, jak fungují a co od nich očekávat do budoucna, doporučuji k přečtení   ","20","80","2023-03-01T10:14:15.000Z"
"1630841584756326401","Deep in IT","Microsoft prahne po umělé inteligenci: Nový Bing už míří na všechny počítače","20","80","2023-03-01T08:05:08.000Z"
"1630682079301099521","Miroslav Koutný 🦁🇺🇦🇨🇿","@bratricek Umělé inteligenci by ale smysl pro humor a představivost chybět neměla.","20","80","2023-02-28T21:31:18.000Z"
"1630520020810846209","Exekutorská komora","O umělé inteligenci se v poslední době hodně mluví! Využití by určitě našla i v právnické sféře. Stejně jako v ostatních oborech bude ale ve výsledku vždy důležitá práce člověka","20","80","2023-02-28T10:47:21.000Z"
"1630366642050932736","Capaj","@shingle_man @DanielHule @MatousBorkovec Povíme si za 10 let. V té době už bude každej mít svýho AI asistenta-kouče-profesora-přítelkyni/přítele neustále na uchu. Mobili a sociální sítě dneska jsou nic oproti tomu jak lidi budou závislí na umělé inteligenci.","20","80","2023-02-28T00:37:52.000Z"
